,,,,,,Sample_ID,cp2,cp7,cp19,cp26,cp29,cp32,cp35,cp58,cp1,cp8,cp11,cp14,cp23,cp36,cp39,cp42,cp45,cp49,cp52,cp56,cp62,cp65,cp68,cp71,cp76,cp79,cp82,cp85,cp88,cp5,cp17,cp21,cp27,cp30,cp33,cp55,cp59,cp3,cp9,cp12,cp15,cp24,cp37,cp40,cp43,cp47,cp50,cp53,cp60,cp63,cp66,cp69,cp77,cp80,cp83,cp86,cp89,cp73,cp6,cp18,cp22,cp28,cp31,cp34,cp57,cp72,cp4,cp10,cp13,cp16,cp25,cp38,cp41,cp44,cp48,cp51,cp54,cp61,cp64,cp67,cp70,cp75,cp78,cp81,cp84,cp87
alpha-tocopherol,Cofactors and vitamins,Tocopherol metabolism,1561,GC/MS,C02477,HMDB01893,43285.26,149224.05,137275,257228.27,183706.55,167319.51,126755.57,116130.29,13262.97,56193.22,69466.53,55548.27,327267.92,246893.57,73291.25,165197.04,139807.83,141202.24,93917.77,147631.51,110531.25,166443.87,172160.98,198721.22,64151.67,72851.48,13066.8,168160.8,50276.87,,72143.16,50557.66,193492.5,107408.91,132357.6,81383.1,326341.66,139147.38,137962.23,180760.52,102442.9,137275,285250.93,149286.28,133653.89,265666.3,120074.45,108511.13,165776.61,102446.02,37246.33,178556.1,47460.73,301417.99,108482.66,418250.07,297209.79,308981.37,,170259.76,42540.54,311690.66,90764.33,85168.88,175214.72,71256.47,222128.07,140420,77102.09,102149.69,259416.7,93907.71,137275,323682.52,114792.02,159490.99,110146.31,136684.86,122554.17,237878.93,468946.83,,60889.62,92719.16,426490.04,561448.02
anserine,Peptide,Dipeptide derivative,15747,LC/MS neg,C01262,HMDB00194,,,82276.43,,,,36654.3,22789.62,,,72044.03,,,,,29473.03,,15622.37,,18248.45,23868.25,,,24207.3,,,,,46937.4,,,,20659.28,,,,,52328.53,,,20438.81,20065.83,,,26840.17,,52295.19,63485.97,49780.31,,,,20506.1,,,,,26840.17,,,16732.88,,,,,24558.37,,,,,,,,14547.82,16116.21,36720.08,,,,43699.97,30608,,,47352.53,,
arabitol,Carbohydrate,"Nucleotide sugars, pentose metabolism",15964,GC/MS,C00474,HMDB01851,,,115699.71,,104487.14,52438.15,,80620.83,,176967.66,,,,,,,152413.01,,,117464,,,119254.82,85744.39,,,,155219.73,283443.07,69485.37,,206000.15,117464,,203780.06,,,169665.9,,95609.95,,,,79724.94,,,,90284.43,,,,,,,120881.08,,,117464,,257349.46,,136326.7,43622.6,,110172.18,126203.44,,,,,103104.21,,,,,,195453.65,,,119640.05,,60569.05,114605.91,,,
arachidonate (20:4n6),Lipid,Long chain fatty acid,1110,LC/MS neg,C00219,HMDB01043,5317790,40535199,7591955,8602171,10829667,7474865,8957772,10855959,2249757,7909127,16725287,13831298,14334278,14105387,24054972,14273135,14862121,13839415,14915635,18805901,20588544,23138339,21415715,16039866,22156232,18374392,32334427,16735750,28247734,22988870,11481891,10458087,14714613,6932563,12523814,26710663,11441430,75440734,46699954,11390528,11712359,39811577,14789898,8132670,14934343,36857830,20025285,9197418,21956971,19647152,12556634,17354144,14572304,10334203,31308562,68784044,29881354,10885938,23064081,11110743,4005020,21806567,7114776,11317219,9414020,8269650,67364493,15909559,21035028,24142680,10327589,10500433,18855226,16292505,12841452,13884869,23470142,14862121,9581372,18485567,10671367,12075613,21122164,39459722,32866607,35335829
arginine,Amino acid,"Urea cycle; arginine-, proline-, metabolism",1638,LC/MS pos,C00062,HMDB00517,308097.82,531995.25,460318.55,477511.37,443892.5,393618.28,164559.87,532617.53,190260.8,626816.57,598967.92,567976.37,409882.26,494463.04,461376.55,557455.08,491709.83,178466.56,451727.93,447221.77,444947.21,363958.06,467307.73,521400.46,690183.91,254541.68,49715.37,502670.86,465885.42,496096.41,537437.73,498614.58,415828.95,444817.64,517720.17,825612.03,389539.5,441476.63,640833.79,432470.25,582562.09,433639.31,559342.63,545784.85,493314.55,1407271.07,502243.92,475846.36,414248.59,391138.68,505874.37,410150.7,416605.4,425733.11,439520.13,140244.41,446906.75,412314.51,637602.73,518284.24,499388.97,417107.32,446045.95,450872.55,461376.55,450329.56,1194569.61,431284,495113.75,421013,606470.38,500248.68,589302.94,432123.95,552846.53,442135.95,529304.73,418198.17,352256.41,528802.25,418096.83,628137.43,455579.95,515846.96,444841.55,524036.84
ascorbate (Vitamin C),Cofactors and vitamins,Ascorbate and aldarate metabolism,1640,GC/MS,C00072,HMDB00044,15928.323,623419.893,2706990.019,1969507.174,4943539.164,1133746.878,1285842.867,898212.642,5749.998,8634699.453,2063738.941,1050528.437,738468.35,3047383.815,853674.516,1935728.434,1260281.823,2033545.826,1453565.689,1197782.363,1767392.451,1804024.844,2712413.759,1803790.134,1730981.469,113553.658,,2092348.294,7577837.976,2008725.12,4130350.76,415145.53,1833613.37,1666382.9,936012.47,337272.71,5286331.55,801833.47,1438125.59,4382360.4,1614727.62,1862874.06,4245403.63,1749186.96,1966685.8,1473977.3,4487729.39,1565773.29,3030802.9,1756750.09,1626367.27,2827095.98,1152690.35,663295.22,836842.3,,3711381.59,1756945.546,627720.963,1884319.62,1627794.674,2415355.152,1051601.663,1309643.99,3976674.022,1507773.289,,444657.909,826373.831,2274620.859,919674.924,2600287.207,2240703.161,1375984.85,2320272.407,1241409.784,1741428.374,2353554.928,1496314.555,2790694.379,3278565.573,2859859.723,913744.661,2170031.729,1234468.855,1876490.609
asparagine,Amino acid,Alanine and aspartate metabolism,11398,GC/MS,C00152,HMDB00168,14382.71,127793.18,168552.94,105640,164285.84,132513.28,142611.14,129391.24,,173487.78,192785.39,254483.56,293650.77,163802.18,178218.72,399199.68,337011.63,223946.08,189457.05,206014.24,256563.44,134888.96,120145.1,298441.35,280933.73,26491.54,,233004.38,129158.33,87462.49,74521.14,56342,207527.31,148201.31,231368.26,262542.07,119015.16,629971.01,243955.04,105176.3,120640.09,218024.81,175879.83,59440.21,254111.75,1515756.05,304235.04,63328.13,138304.58,173487.78,220872.12,233151.98,164328.12,81886.76,31138.15,,310148.52,250696.59,107618.03,298402.19,115459.16,173487.78,66590.71,125044,136441.48,140689.77,1215355.13,295734.56,68016.14,243148.04,214607.75,143062.67,174201.25,258675.05,168350.36,161543.66,212176.28,128568.84,184704.58,188776.39,416316.58,131964.1,141347.28,276772.67,35782.74,198865.15
aspartate,Amino acid,Alanine and aspartate metabolism,15996,GC/MS,C00049,HMDB00191,419618.3,4999171.5,5745807.2,4591660.6,4903748.4,3336798.8,4441225.9,2687650.6,180360.1,7784397.1,4891000.4,3519121.4,4791145.3,4350379.8,5109113.9,16238148.6,4450872.3,4708845,6099843.2,4380379.4,2211925.5,5391374.4,1625780.1,6383302.7,3557360.4,281597.9,142129.8,8371470.2,7834553.5,9633385.1,2870622.7,4632613.3,3296070,2981743.5,5935640.1,8013623.3,4550707.9,6229287.3,6582300.9,3778191,4668100,1314050.4,9803630.4,3285810.8,5867853.9,23047083,6445833.5,2834674.2,3489741.1,8844622.8,4324590.8,6380893.1,1726197.5,2227273.6,3753323.3,962623.4,7817911.7,8205453.8,3190452.7,5572287.6,2254378.6,4591660.6,3056237,6241079.4,6620919.6,3694451.6,40664118.8,9979916.3,3079971.1,3470987,1795139.5,3741565.7,4363608,7320268.9,8164225.4,2940125.9,3053784.4,5929800.5,6054272.3,10102337.9,9849281.8,4966375.3,5686446.9,1166951.9,2332983,1832214.5
aspartylphenylalanine,Peptide,Dipeptide,22175,LC/MS pos,,HMDB00706,,98746.12,,,,,,,,,15723.62,17123.84,39837.26,,24047.13,15947.8,45338.15,35066.95,17331.06,,28456.6,,,15467.8,22730.36,,,,169516.2,24047.13,,,,,,22450.29,25598.78,12622.65,76077.91,,,,39713.12,,,56176.25,25150.99,,17981.76,,,,10860.7,,,,22225.15,,22483.82,,,20575.37,,,19188,,182334,18941.03,,25610.45,,,,,,37189.86,18746.14,,,,28084.02,,20891.12,30500.62,26098.13,
azelate (nonanedioate),Lipid,"Fatty acid, dicarboxylate",18362,LC/MS neg,C08261,HMDB00784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375495.5,,,,,,,,,,,,,,,,,,,
beta-alanine,Amino acid,Alanine and aspartate metabolism,55,GC/MS,C00099,HMDB00056,,37241.158,147558.89,80519.21,141944.437,64938.041,169132.632,177488.867,8880.276,349524.651,1223526.343,131358.779,97917.762,262863.903,187021.253,237579.678,115969.286,101221.971,149516.546,270311.104,157633.003,51098.691,117882.595,246046.017,118097.115,11089.123,,408072.03,1934091.506,82231.865,81920.196,59657.619,133956.968,243451.629,559156.973,88061.07,57354.361,147558.89,89119.341,67352.275,192093.552,331372.415,275782.39,196671.275,157409.11,103544.613,240768.704,340040.176,513776.119,279116.652,196558.564,188451.207,141719.207,60483.519,62011.383,,65148.182,535785.277,79331.644,136433.428,183941.191,151164.235,99618.04,466944.721,,671725.771,46154.179,338551.059,117137.696,111811.944,210371.818,118019.753,142771.335,65668.682,220063.871,200993.009,402841.317,78421.294,39488.04,143953.545,169974.474,248507.638,126657.841,192858.174,28239.685,171282.71
beta-hydroxyisovalerate,Amino acid,"Valine, leucine and isoleucine metabolism",12129,GC/MS,,HMDB00754,,112441.02,,,39751.03,109685.75,113325.45,50295.48,,74943.09,,84944.7,134479.31,79688.05,69714.92,165074.14,,,60769.62,78039.95,,60943.73,112580.6,98030.97,75869.48,62090.24,,43382.72,198561.98,41672.39,,41177.9,,76048.17,112922.44,,,78864,99443.17,88917.76,,76489.4,103639.36,,134808.27,,93779.38,56936.14,,,78353.22,181590.38,,435823.84,,69534.04,76971.92,80414.33,53712.16,,67006.04,55189.97,,,74809.28,,,72831.88,,,,,78864,,,72780.31,127939.66,133942.77,,86604.39,,,1110435.77,,254511.09,
betaine,Amino acid,"Glycine, serine and threonine metabolism",3141,LC/MS pos,C00719,HMDB00043,65843.58,530216.49,318961.73,414355.77,259792.22,275470.49,231372.01,445432.64,77876.72,2076985.03,429993.59,510797.3,963851.32,318104.25,270079.99,468577.29,485389.31,522753.79,360353.81,569730.72,354132.08,764453.03,482058.06,481026.01,325956.4,170068.34,26375.98,872174.04,687134.46,337356.71,440820.41,291964.29,423694.94,436292.23,472397.96,192934.7,437485.41,1052608.9,868429.47,738260.63,339323.15,657857.99,340360.44,557272.55,359043.19,232767.4,399995.83,436972.08,552201.69,459623.06,403653.48,400312.08,640744.72,368992.61,180048.93,94594.23,590086.89,280165.71,234998.73,352699.42,703546.53,359298.22,381740.57,353589.22,341730.73,467851.49,532542.14,390154.51,247192.61,543540.96,501515.24,419246.43,429993.59,683532.86,511486.15,741902.8,285376.16,284213.11,458316.64,616017.64,417716.64,446155.61,600787.49,569038.18,312607.9,765674.53
butyrylcarnitine,Lipid,Fatty acid metabolism (also BCAA metabolism),32412,LC/MS pos,C02862,HMDB02013,57132.92,318988.47,769210.24,1247799.72,987873.96,1725368.02,1638924.41,1598297.82,250060.39,221380.2,1513409.78,1202179.89,1069162.89,1615935.99,3372923.52,2634704.66,1858451.47,2596256.19,1081380.68,1011220.12,3793303.91,1273574.29,1523427.28,3242686.57,554817,111275.02,61634.47,638448.02,2940119.46,288551.25,1000094.96,434551.81,1247799.72,1330860.83,1530443.34,268510.04,1040325.27,523030.09,1298090.02,1783534.48,1133074.17,2861095.33,2387657.41,1185452.58,3083247.37,851608,2386618.33,2101332.39,1274647.26,1549062.98,957785.23,1716070.4,4594668.71,515151.46,511667.41,,727070.83,1004993.67,133949.96,1318888.87,1017388.99,1247799.72,752038.94,1481951.65,1126987.86,961711.59,492673.19,1864963.77,1426034.72,1895325.91,2553650.93,1469394.65,1086922.01,3291884.96,844034.56,1396154.44,2169761.24,1086017.52,1101732.45,1644268.7,2361617.21,656756.31,919299.31,2085396.28,546002.7,2965767.63
C-glycosyltryptophan*,Amino acid,Tryptophan metabolism,32675,LC/MS pos,,,41642.52,115905.48,321065.97,251079.49,341309.16,214830.29,228368.49,262963.08,,90734.45,337573.68,241105.91,731516.74,213249.95,170385.7,256782.97,516849.99,284713,247878.55,221986.47,479226.1,291417.63,162066.28,261468.51,242667.7,36095.03,45306.91,336269.82,298544.14,253556.27,358277.93,367399.96,354986.33,333425.93,255369.64,160410.27,480647.19,241919.61,189639.5,266598.8,218260.17,297327.83,273989.24,231328.01,300754.67,229122.13,394595.62,245401.77,340408.86,220273.93,170267.41,298982.26,159437.69,120161.34,64210.81,29288.49,229872.72,230902.58,158691.97,258183.57,169196.16,404620.29,249479.02,211431.41,353698.26,224033.3,167474.52,251614.5,122427.44,390951.53,269454.48,300587.93,261274.49,354543.01,237062.72,172383.1,233878.54,396740.74,242204.23,262427.49,551529.5,276144.21,629411.58,185465.56,122588.94,224275.56
caffeine,Xenobiotics,Xanthine metabolism,569,LC/MS pos,C07481,HMDB01847,,,53229.81,140578.9,40972.37,219427.27,,26851.53,,,104448.85,94130.61,,33077.56,,98777.72,,65335.05,,73206.27,139550.55,19999.28,60858.26,149185.88,18653.87,,,,21075.92,,52552.58,65335.05,69371.59,181037.7,125753.78,43786.95,58238.2,137416.43,49618.72,,316063.66,49198.32,218666.1,,,52305.52,46476.86,182874.59,116295.69,,,,38177.4,,75411.64,48663.87,,53414.78,27145.35,171250.56,,,,71816.88,,34292.3,19732.08,,24360.58,,109043.91,128296.15,130372.77,410441.52,109398.18,,58048.42,,63327.77,,77107.66,43136.24,,,,65335.05
carnitine,Lipid,Carnitine metabolism,15500,LC/MS pos,C00487,HMDB00062,634414.6,2820364.1,1768443.8,1842959.6,2066652.9,2196719,2539657.5,2339822,886391.1,1512697,2665439,2511254,2502094,2098537.1,3758274.6,3532735.9,2471323.8,2450059.1,2585001.8,3229244.8,4211752.5,2416837.4,3536818.7,3897826.1,2097464.4,835943.8,141068.2,2937350.6,5205829.7,1809154.3,2428746.3,2212901.7,1954857.2,1863690.1,2395200.8,1525113.4,2225752.1,4494009.7,3325245.4,2448646.7,1815209.5,4644624,3821885.4,2273885.7,3073602,3204794.6,3763414.1,3255706.6,2861827.5,2790959.3,2494000.9,2331401,3233230.4,1613796.3,3095718.3,311135.2,2740981.1,2811221.2,1386718.7,2362828.1,4122473.5,1995838.4,1720401.4,3315011.3,2471323.8,2498013.8,1884209.1,3171970.5,2137896.5,2239066.2,2361418.2,1870556.5,3607736.8,3967577.8,2711573,2419450,3971279.5,1945660.6,2585109,2697501.7,2797960.4,2436065.4,2241681.4,3159819.5,1997910.1,4484862.2
carnosine,Peptide,Dipeptide derivative,1768,LC/MS neg,C00386,HMDB00033,,,,,,,,173188.57,,,,,90141.78,,,,,,,92255.3,412115.63,,238686.12,,,,,,,,,,,134724.59,,,,,,,49966.35,,,214171.37,,,,211652.55,,,,,,,,,,,,,345810.78,,,,,,,,,,,,,173188.57,,,,,,,40009.42,,,,,
catechol sulfate,Xenobiotics,Benzoate metabolism,35320,LC/MS neg,C00090,,,,105020.21,50588.72,,,,19534.91,,27973.67,101537.19,100449.9,,,20269.21,25103.85,31280.29,,28157.12,22266.5,19343.63,,18471.51,,,,,,,,28030.24,122957.3,64894.31,27867.54,154562.65,,,30352,,59969.37,,21914.07,,,,,,15418.91,40714.57,27917.11,20996.43,16048.27,,,,,20637.44,35355.66,,118348.29,79766.31,,,17163.85,,40127.52,,27973.67,,37665.67,51738.35,,58530.12,,19347.29,14839.63,,19234.48,,25031.86,20694.18,16085.35,,,,
cholesterol,Lipid,Sterol/Steroid,63,GC/MS,C00187,HMDB00067,2636016,3520560,3904252,2980430,3057109,2948300,3225407,2776898,1588106,4113984,3187133,2872113,3687455,3465227,3027725,3214412,3025681,2925928,2404280,2699730,2968998,3404925,3718387,3000588,3727337,2968156,2838309,4518121,3145042,3465848,2272131,2711377,2488236,2728963,2230503,2324916,3343626,3544769,3570015,2731353,3442658,3293978,4067505,3833977,2860966,2986944,3103202,1932045,3309352,3043685,2191325,2823543,2692407,3587280,3547622,3011766,3430895,3729040,3004606,3581209,3074829,3830021,2207346,3194656,3329631,2159068,3352958,3027725,2788720,3189831,2496260,2409427,3626876,3375130,2624893,2301534,2593043,2263671,2398653,3647619,3024823,2438758,2690118,3522227,4168157,4031699
choline,Lipid,Glycerolipid metabolism,15506,LC/MS pos,C00114,HMDB00097,1089157.1,2066508.8,2079056.5,2088296.6,2662538.1,1858306.4,2227528.3,1708316.1,1416905,1672182.2,2330281.8,3518257.5,2091558.3,2565437,2781377.1,2941789.1,2122279.5,2265671.3,2143228.4,2029375.3,1726429.5,2731001.6,2024375,2798935.4,2545410.6,1561347.7,244755.1,2580783.8,1678982,2193751.4,1391926.3,817078.2,1979844.4,1580812.6,1989365.2,1939966.5,1717730.1,3516368.6,2995001.7,1953816.8,1869340.6,2604522.6,3374542.4,1667682.2,2688361.4,2970164.4,2460523.9,1800841.8,2590253.3,2416678.2,1724582.2,2500272.6,2599956.4,1747571.3,2420136.8,952190.1,2482369.9,2202799.4,1938274.6,2037673.1,1148387.4,2009378.2,1873089.6,2045145,1940364.7,1869414,4634493.6,1986251.7,2205466.8,1822720.6,2745678.2,2044172.1,2327560.8,2267466.4,2253267.1,2091558.3,2602408,2719949,1596761.1,2282188.1,3015691.7,1761669.4,1996286.2,2921758.9,2172706.1,2982936.6
choline phosphate,Lipid,Glycerolipid metabolism,34396,LC/MS pos,C00588,HMDB01565,37951.92,93941.28,102627.89,62427.29,576164.01,30132.78,40163.8,121461.02,37924.78,1677883.19,285617.26,243321.75,,266278.65,58319.25,40237.03,,34541.08,16261.49,27999.04,15775.21,90720.51,165528.13,64869.36,122523.99,34288.56,967400.38,96003.25,8328394.16,32175.27,955519.24,1832141.42,68476.56,131264.05,108989.38,21913.65,53275.47,40712.46,,78938.28,506309.54,339169.7,1210283.08,353838.16,298991,28352.14,411956.4,380928.17,139631.62,64811.15,52485.46,102502.74,59864.82,56301.02,72797.71,50101.72,,29117.36,62140.46,175413.32,219937.99,34909.52,76622.26,81151.25,86409.53,95031.49,,30156.94,144637.27,146591.34,272416.46,245406.85,25930.53,,285473.94,,41984.99,47125.71,53049.65,548435.78,139130.32,590974.35,46990.32,274115.53,51529.07,103854.22
cis-aconitate,Energy,Krebs cycle,12025,LC/MS neg,C00417,HMDB00072,603132.25,365226.65,1822362.19,961955.44,812625.22,1289785.45,995640.02,1033426.87,22851.21,73378.41,796087.69,666586.8,1363236.54,731593.36,907057.15,931972.56,1515825.74,1151603.39,1004875.34,1023554.52,1285978.04,1392929.69,451347.38,928209.43,782796.71,286359.12,13182.47,495289.23,,877329.41,165173.94,61077.73,1857850.7,2041047.19,1122463.95,912928.97,1990950.26,852265.55,1836995.89,1339353.1,314767.09,1156808.11,983863.49,576869.14,922337.61,947538.17,823559,876815.9,1395099.99,1565535.31,1393440.52,1125919.4,885040.44,734569.31,571869.01,103812.75,734967.36,1138759.31,605291.81,932061.01,515294.18,1450865.44,1116828,870875.12,1224200.72,1015807.34,603733.7,1016160.22,399401.86,917633.29,578915.3,1006927.36,1003107.43,818404.1,524796.77,1094179.91,535682.92,1642454.53,947690.73,454176.99,1366237.61,110297.33,1007440.87,541537.24,687037.2,458174.07
cis-vaccenate (18:1n7),Lipid,Long chain fatty acid,33970,GC/MS,C08367,,90332.64,173514.64,210847.03,216443.03,170888.95,116556.17,184582.68,126202.62,58221.14,204233.62,136457.25,144082.31,371446.98,,270006.67,251044.46,,,223920.54,222252.9,144478.84,,154534.23,188103.63,285032.44,168248.72,196617.82,159576,,220870.1,85426.36,,180659.77,83535.54,138769.19,193851.55,195671.03,1937697.93,360759.25,112386.16,93686.78,224291.23,313417.08,,93054.79,,185451.34,26429.36,205102.58,298882.53,,131750.83,177437.55,130727.95,134068.72,707204.09,151864.29,138976.11,,,38346.13,,179048.66,244481.37,53872.31,149976.15,1659223.32,236023.89,194179.81,,143472.1,158528.39,431791.76,503324.34,168276.47,149014.56,332590.83,159790.45,148798.49,152199.11,,,233364.95,194720.79,333644.46,1008960.9
citrate,Energy,Krebs cycle,1564,LC/MS neg,C00158,HMDB00094,4559922.53,5279092.62,34050404.18,26493824.03,17777028.76,33750743.45,31417254.94,20987044.42,83421.7,828954.84,13416786.33,17366355.7,15520768.37,17636227.21,32423251.24,22336757.56,40339813.43,29384631.78,33475986.7,30937561.19,33763521.78,36121157.85,11038509.61,25279197.08,13358907.72,2003129.98,161114.61,12240050.54,77931.23,14455083.84,2111639.59,584851.98,33602105.63,32359970.05,17975280.92,15950761.63,34996044.56,20134055.39,27982522.53,24840956.22,4169158.5,20219454.98,16777668.01,8985515.15,23504307.53,15293012.21,14911349.69,11713264.33,28288908.96,32460214.36,17578776.6,23361729.51,18120360.34,14378672.06,8609816.43,1045935.35,20091089.65,22896911.26,4694351.6,17777028.76,8269352.43,26933192.32,20112773.55,19277806.68,20712605.01,21405182.9,7967057.77,20429996.9,4523239.81,21863201.56,9653151.62,19704744.6,15202322.23,12055739.66,7619284.84,23819352.62,9113060.09,20780038.49,27273511.48,9015703.68,21333623.22,1459910.18,24789664.52,8752502.01,9022967.62,10894705
citrulline,Amino acid,"Urea cycle; arginine-, proline-, metabolism",2132,LC/MS pos,C00327,HMDB00904,52260.99,139645.76,62943.21,52383.54,62136.62,81980.4,64480.64,54749.14,62127.1,80353.89,74853.68,60796.58,218252.1,53773.14,58512.52,,102398.69,50923.05,61587.04,49038.23,57544.56,77042.57,50957.35,51780.07,53800,33480.53,29994.02,98561.46,25922.29,42887.05,38778.38,52207.01,59741.76,49842.42,59567.34,82076.85,55413.6,156341.46,125509.15,63921.15,55474.6,69571.76,,81161.1,53862.24,93450.75,31355.66,42996.33,74468.64,64663.46,48869.64,45977.52,65498.34,69878.9,36050.79,,69871.37,61143.24,51594.41,44908.25,64351.11,58029.59,53177.41,53421.94,56501.79,54424.89,71745.4,78099.78,60406.51,19704.31,,61329.7,77380.15,75504.1,65756.51,64722.64,53457.59,66589.06,49622.39,56967.4,172920.94,75694.11,58902.59,67589.33,47523.54,52477.8
coenzyme A,Cofactors and vitamins,Pantothenate and CoA metabolism,2936,LC/MS neg,C00010,HMDB01423,,,,,,,38494.74,,,,,,,27639.08,43702.84,,,29605.47,23559.13,,,51191.15,,23502.39,,,,,,,,17608.76,14363.85,,,,,,,,,,30892.63,,,,33422.56,,24200.94,34683.3,,28318.31,,,,,40407.66,33081.35,,,,,,26129.59,19709.69,17330.34,,33781.41,,,,,,18952.27,,18655.78,,,42135.22,,38682.82,,52491,,,
creatine,Amino acid,Creatine metabolism,27718,LC/MS pos,C00300,HMDB00064,3063048,1758709,9376257,7546444,11809375,5789095,14056023,7378839,2353168,1818689,8114139,6306919,6878748,8723532,10054139,9084282,6989791,7678480,9373811,10249401,11176067,6399437,10957276,11791473,5515389,2982425,1099386,4701818,6593060,5293522,4347595,13293730,8085806,4738130,8277703,5806615,6967534,8637636,7790143,10209610,6907031,6185540,7835362,6213762,7985769,6187557,8443181,10440971,10501279,10280722,7832801,9847690,4576251,4776553,4656155,1144358,5304167,9618914,4393675,6897215,8394611,11011034,7717321,10974931,9616785,13143680,3103775,11135005,4506058,7378839,6262657,6762092,5829353,7235047,7993883,7045159,8426366,10783607,8250071,8560436,9554231,5026722,6682297,6937411,4488477,6572100
creatinine,Amino acid,Creatine metabolism,513,LC/MS pos,C00791,HMDB00562,239318.1,146037.2,883112.8,551459.8,681948,500742.1,655989.4,702530.9,121816.3,173200.9,552036.1,670448,425934.5,461407,461244.2,224808.9,591613.9,400575.1,565354.5,626836.3,372442,301677,283058.6,463282.6,366763.9,149466.8,361007.4,427914.2,137783.9,452793.1,446850.7,796464.4,542559,444746.6,813205.7,565544.4,470459.4,310463.8,325737.2,427914.2,533784.2,359098.4,346259.9,346028.1,429195.1,469799.4,336764,387791,362545.8,441846.2,579481.5,336387,255570.3,267419.3,168907,,191074.4,570848.4,238577.7,642158.7,369180.3,471989,531061.4,431544.7,343937.7,632689.3,272727.5,326103.1,286101.2,562337.9,470943.1,460834.9,491500.2,206754.6,537887,457150.4,392144,541606.3,436702.6,345575.8,304483.7,427914.2,210908.3,378569.4,210216,200475
cysteine,Amino acid,"Cysteine, methionine, SAM, taurine metabolism",31453,GC/MS,C00097,HMDB00574,102631.28,966292.74,5611917.92,2618321.27,2551340.55,2625901.21,2007267.36,2278412.82,59458.2,1799284.92,5258507.17,5057092.16,11447644.76,3659751.91,141088.34,10307037.19,5658481.5,3895166.98,2233385.05,4008908.85,6454873.01,3056299.31,2006959.26,8330639.71,3880699.28,282377.91,23168.11,5033021.24,3266216.6,2400570.04,1491078.79,595524.81,3179959.24,3197532.14,2020957.32,982448.61,4685185.14,7907773.01,9407741.69,2677045.46,4172116.91,6718689.25,8032895.71,1663145.28,9929100.51,2932639.38,9381445.58,2057810.89,3995183.81,3780053.63,3798180.71,4280825.68,2864923.56,195141.47,1197269.39,96220.29,1764724.62,1931884.07,1085683.06,3569744.72,1474179.99,4919666.65,1493522.02,1526201.71,4347147.06,1000099.37,183719.4,3973105.13,3056299.31,2624207.1,3976278.05,2438000.21,3918370.61,6921214.03,1337417.16,3195466.57,7592904.61,2206543.91,2007272.84,5254235.74,4920870.58,1084219.46,5714842.68,6043106.37,1724547.18,3982182.25
cysteine-glutathione disulfide,Amino acid,Glutathione metabolism,35159,LC/MS pos,,HMDB00656,307464.36,599290.33,1596610.22,507861.36,312504.72,486630.67,352517.01,596266.61,,2764116.09,1071533.37,1156285.25,960309.58,757120.49,241393.24,1565556.93,1617015.83,629712.32,753748.08,918161.6,1328531.58,300453.32,395385.99,1515825.96,1533120.87,321541.8,24935.59,578909.65,2212444.83,648316.11,228163.2,59647.21,883304.67,1062802.91,703700.42,91284.77,1079398.75,2095890.69,1259677.5,613120.34,1191924.96,1773324.97,1168874.44,675756.01,2434320.47,43945.67,1602658.58,433903.4,765441.47,735469.39,890920.45,679759.98,587991.73,197257.57,643559.1,172066.96,361699.62,308231.7,879424.85,779916.26,319124.68,683147.41,443679.63,302602.8,575644.02,335329.2,69670.61,923118.74,795747.47,666369.13,2159380.95,716034.86,973851.27,1150225.61,229406.97,833686.47,1462175.71,696364.06,309635.49,1053173.43,524668.66,322334.73,1099555.8,945867.99,676517.78,691730.2
cysteinylglycine,Peptide,Dipeptide,35637,LC/MS pos,C01419,HMDB00078,16072.27,,101587.59,33254.25,55319.24,39967.77,21704.44,50767.71,,,65196.04,35017.03,51227.12,60549.53,,43468.97,,34401.74,36897.86,69971.23,140535.49,35287.45,75584.21,78214.85,33760.6,23800.98,,26711.27,994905.51,47793.73,23672.3,23724.49,36034.73,43468.97,,,59976.38,18115.19,55237.42,38404.57,23818.62,57166.74,114436.91,18866.41,91423.04,,86388.04,46730.37,78958.97,48979.16,20907.32,59048.42,19717.39,,39931.2,,16810.79,23653.4,,21544.93,30946.77,60875.83,32526.11,24564.21,115969.23,25038.12,,22065.35,17260.52,22752.24,52390.51,43468.97,51777.61,49499.84,24439.29,53111.55,57448.98,31744.7,40160.01,68726.36,55514.99,49717.1,130460.53,24034.38,55277.45,69334.11
cystine,Amino acid,"Cysteine, methionine, SAM, taurine metabolism",31454,GC/MS,C00491,HMDB00192,,,374424.85,,,35703.21,,,,61261.34,54868.98,107709.25,471015.04,,,310591.23,83886.75,,27803.18,54882.41,55378.08,,,118919.87,107954.76,,,318232.9,,20607.66,,,54965.23,54005.07,,504151.2,80332.57,138234.44,210716.82,,68778.94,221405.27,,,613411.53,989759.47,145853.26,,37971.77,,111263.43,71614.88,55932.09,,,,,,,62381.39,,70370.06,,,,,82496.1,,95798,,346505.36,,160793.78,245118.69,,93333.13,278122.87,,79679.45,116115.54,,,325072.58,380707.68,78809.8,20749.61
